rng_name,rands/second,Seed,d,g,test_name,ntup,tsamples,psamples,p-value,Assessment
random128-glibc2,1.08e+08,3000566685,009,024,diehard_count_1s_byt,0,256000,100,0.08552459,PASSED
random128-glibc2,1.02e+08,3330876422,009,024,diehard_count_1s_byt,0,256000,100,0.93588285,PASSED
random128-glibc2,9.97e+07,3398816545,009,024,diehard_count_1s_byt,0,256000,100,0.44391184,PASSED
random128-glibc2,1.09e+08,3851633410,009,024,diehard_count_1s_byt,0,256000,100,0.39761319,PASSED
random128-glibc2,1.02e+08,981809156,009,024,diehard_count_1s_byt,0,256000,100,0.69732898,PASSED
random128-libc5,1.38e+08,1234919115,009,025,diehard_count_1s_byt,0,256000,100,0.56966338,PASSED
random128-libc5,1.31e+08,1283029575,009,025,diehard_count_1s_byt,0,256000,100,0.56017564,PASSED
random128-libc5,1.26e+08,1550259676,009,025,diehard_count_1s_byt,0,256000,100,0.93160006,PASSED
random128-libc5,8.67e+07,227252415,009,025,diehard_count_1s_byt,0,256000,100,0.60584407,PASSED
random128-libc5,1.01e+08,2412389537,009,025,diehard_count_1s_byt,0,256000,100,0.48624726,PASSED
random128-libc5,1.05e+08,2977316042,009,025,diehard_count_1s_byt,0,256000,100,0.38917370,PASSED
random128-libc5,1.02e+08,3298745786,009,025,diehard_count_1s_byt,0,256000,100,0.42191207,PASSED
random128-libc5,1.09e+08,4226516534,009,025,diehard_count_1s_byt,0,256000,100,0.33466148,PASSED
random128-libc5,1.17e+08,586390250,009,025,diehard_count_1s_byt,0,256000,100,0.98462289,PASSED
random128-libc5,1.41e+08,642963821,009,025,diehard_count_1s_byt,0,256000,100,0.74753290,PASSED
random256-bsd,1.11e+08,1227694062,009,026,diehard_count_1s_byt,0,256000,100,0.02515002,PASSED
random256-bsd,1.27e+08,1287248163,009,026,diehard_count_1s_byt,0,256000,100,0.43789976,PASSED
random256-bsd,1.55e+08,1336624681,009,026,diehard_count_1s_byt,0,256000,100,0.97587579,PASSED
random256-bsd,1.56e+08,1721841855,009,026,diehard_count_1s_byt,0,256000,100,0.99389569,PASSED
random256-bsd,1.58e+08,3010590992,009,026,diehard_count_1s_byt,0,256000,100,0.82646637,PASSED
random256-bsd,1.55e+08,3047754313,009,026,diehard_count_1s_byt,0,256000,100,0.99990688,WEAK
random256-bsd,9.04e+07,3181614797,009,026,diehard_count_1s_byt,0,256000,100,0.62460285,PASSED
random256-bsd,1.09e+08,3582882377,009,026,diehard_count_1s_byt,0,256000,100,0.51908277,PASSED
random256-bsd,1.14e+08,4273347783,009,026,diehard_count_1s_byt,0,256000,100,0.30788970,PASSED
random256-bsd,8.20e+07,479691017,009,026,diehard_count_1s_byt,0,256000,100,0.03420694,PASSED
random256-glibc2,1.56e+08,1442755402,009,027,diehard_count_1s_byt,0,256000,100,0.17921760,PASSED
random256-glibc2,1.02e+08,1497231115,009,027,diehard_count_1s_byt,0,256000,100,0.92588344,PASSED
random256-glibc2,1.54e+08,1699083921,009,027,diehard_count_1s_byt,0,256000,100,0.68975289,PASSED
random256-glibc2,1.30e+08,1712765163,009,027,diehard_count_1s_byt,0,256000,100,0.35349371,PASSED
random256-glibc2,1.25e+08,2700523377,009,027,diehard_count_1s_byt,0,256000,100,0.04160756,PASSED
random256-glibc2,1.30e+08,2715859790,009,027,diehard_count_1s_byt,0,256000,100,0.99162873,PASSED
random256-glibc2,1.23e+08,3531691619,009,027,diehard_count_1s_byt,0,256000,100,0.97421546,PASSED
random256-glibc2,1.16e+08,3889322633,009,027,diehard_count_1s_byt,0,256000,100,0.37232338,PASSED
random256-glibc2,1.16e+08,4234920319,009,027,diehard_count_1s_byt,0,256000,100,0.85132357,PASSED
random256-glibc2,1.21e+08,537865837,009,027,diehard_count_1s_byt,0,256000,100,0.94764021,PASSED
random256-libc5,1.55e+08,1010167804,009,028,diehard_count_1s_byt,0,256000,100,0.35199414,PASSED
random256-libc5,1.03e+08,1056364848,009,028,diehard_count_1s_byt,0,256000,100,0.03691450,PASSED
random256-libc5,1.04e+08,1991483480,009,028,diehard_count_1s_byt,0,256000,100,0.76509688,PASSED
random256-libc5,1.54e+08,2826756302,009,028,diehard_count_1s_byt,0,256000,100,0.77199334,PASSED
random256-libc5,1.01e+08,2836301665,009,028,diehard_count_1s_byt,0,256000,100,0.14791419,PASSED
random256-libc5,1.00e+08,3393670439,009,028,diehard_count_1s_byt,0,256000,100,0.12884070,PASSED
random256-libc5,9.77e+07,4101296821,009,028,diehard_count_1s_byt,0,256000,100,0.62574956,PASSED
random256-libc5,1.38e+08,464038733,009,028,diehard_count_1s_byt,0,256000,100,0.90698392,PASSED
random256-libc5,1.04e+08,760412191,009,028,diehard_count_1s_byt,0,256000,100,0.20847202,PASSED
random256-libc5,1.31e+08,843820418,009,028,diehard_count_1s_byt,0,256000,100,0.75397183,PASSED
random32-bsd,1.46e+08,125527105,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.55e+08,2364126075,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.35e+08,237740989,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.50e+08,3010544027,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.54e+08,315599916,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.07e+08,3194248005,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.28e+08,3227304993,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.26e+08,359544203,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.51e+08,3682411906,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-bsd,1.25e+08,664706916,009,029,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.10e+08,1134856273,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,9.97e+07,127819625,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.52e+08,176748431,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.56e+08,1945340499,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.51e+08,1974834903,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.52e+08,2571688250,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.12e+08,2982025593,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.51e+08,3152871767,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,1.17e+08,3460289820,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-glibc2,9.78e+07,3830735706,009,030,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.57e+08,1069570748,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.48e+08,115166742,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.16e+08,1718958333,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.51e+08,20681842,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.57e+08,2625526456,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.55e+08,2658545639,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.04e+08,2911260638,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.51e+08,3342477250,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.55e+08,3728134045,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random32-libc5,1.52e+08,788442586,009,031,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random64-bsd,1.34e+08,194856874,009,032,diehard_count_1s_byt,0,256000,100,0.17291011,PASSED
random64-bsd,1.59e+08,2011809578,009,032,diehard_count_1s_byt,0,256000,100,0.95530412,PASSED
random64-bsd,1.02e+08,2055595987,009,032,diehard_count_1s_byt,0,256000,100,0.25525423,PASSED
random64-bsd,1.40e+08,2602284244,009,032,diehard_count_1s_byt,0,256000,100,0.98910509,PASSED
random64-bsd,1.04e+08,2693260855,009,032,diehard_count_1s_byt,0,256000,100,0.85524144,PASSED
random64-bsd,1.22e+08,2929584498,009,032,diehard_count_1s_byt,0,256000,100,0.06734901,PASSED
random64-bsd,8.48e+07,2952792608,009,032,diehard_count_1s_byt,0,256000,100,0.64166586,PASSED
random64-bsd,1.54e+08,3254478783,009,032,diehard_count_1s_byt,0,256000,100,0.48611260,PASSED
random64-bsd,1.06e+08,3470322356,009,032,diehard_count_1s_byt,0,256000,100,0.13041061,PASSED
random64-bsd,1.53e+08,785802467,009,032,diehard_count_1s_byt,0,256000,100,0.38169282,PASSED
random64-glibc2,1.10e+08,2013971379,009,033,diehard_count_1s_byt,0,256000,100,0.64982200,PASSED
random64-glibc2,1.05e+08,2169435800,009,033,diehard_count_1s_byt,0,256000,100,0.09288691,PASSED
random64-glibc2,1.32e+08,2222708950,009,033,diehard_count_1s_byt,0,256000,100,0.93249554,PASSED
random64-glibc2,1.18e+08,2348911062,009,033,diehard_count_1s_byt,0,256000,100,0.45512547,PASSED
random64-glibc2,1.58e+08,3154765872,009,033,diehard_count_1s_byt,0,256000,100,0.72778022,PASSED
random64-glibc2,1.56e+08,33181557,009,033,diehard_count_1s_byt,0,256000,100,0.30277517,PASSED
random64-glibc2,1.21e+08,3358986374,009,033,diehard_count_1s_byt,0,256000,100,0.64703301,PASSED
random64-glibc2,1.39e+08,3533196602,009,033,diehard_count_1s_byt,0,256000,100,0.58383458,PASSED
random64-glibc2,8.27e+07,462931820,009,033,diehard_count_1s_byt,0,256000,100,0.15756177,PASSED
random64-glibc2,1.25e+08,65084643,009,033,diehard_count_1s_byt,0,256000,100,0.06721463,PASSED
random64-libc5,1.53e+08,1231889472,009,034,diehard_count_1s_byt,0,256000,100,0.90672899,PASSED
random64-libc5,1.58e+08,1938831595,009,034,diehard_count_1s_byt,0,256000,100,0.46033364,PASSED
random64-libc5,1.54e+08,2100913143,009,034,diehard_count_1s_byt,0,256000,100,0.88826795,PASSED
random64-libc5,1.45e+08,3263234399,009,034,diehard_count_1s_byt,0,256000,100,0.42112308,PASSED
random64-libc5,1.34e+08,3647973500,009,034,diehard_count_1s_byt,0,256000,100,0.77044401,PASSED
random64-libc5,1.59e+08,386376297,009,034,diehard_count_1s_byt,0,256000,100,0.79951679,PASSED
random64-libc5,1.02e+08,396284805,009,034,diehard_count_1s_byt,0,256000,100,0.98200301,PASSED
random64-libc5,1.07e+08,4071829246,009,034,diehard_count_1s_byt,0,256000,100,0.67167165,PASSED
random64-libc5,1.58e+08,442297143,009,034,diehard_count_1s_byt,0,256000,100,0.88571864,PASSED
random64-libc5,1.08e+08,767169499,009,034,diehard_count_1s_byt,0,256000,100,0.47058279,PASSED
random8-bsd,2.24e+08,1201360159,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,2.38e+08,1364301717,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,1.58e+08,2183634461,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,1.63e+08,239670071,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,2.21e+08,3556746678,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,1.55e+08,367657000,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,1.59e+08,3796958232,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,1.61e+08,3892616916,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,2.37e+08,4042530131,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-bsd,1.57e+08,799755687,009,035,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,1.60e+08,1099704603,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,2.25e+08,1386312939,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,1.52e+08,1505138804,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,2.24e+08,1821414804,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,1.59e+08,2032075382,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,2.24e+08,2247187844,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,2.33e+08,3003967724,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,2.36e+08,319653263,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,1.79e+08,45741372,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-glibc2,2.28e+08,750172004,009,036,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,2.09e+08,1243412499,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,1.61e+08,1311643517,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,2.22e+08,1586898516,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,2.38e+08,1731508406,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,1.68e+08,1803489509,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,1.34e+08,1939284037,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,1.30e+08,2231569055,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,1.72e+08,3783398594,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,1.61e+08,734521873,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random8-libc5,2.34e+08,903068117,009,037,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
random-bsd,1.03e+08,1323388408,009,038,diehard_count_1s_byt,0,256000,100,0.81192073,PASSED
random-bsd,1.26e+08,1737605699,009,038,diehard_count_1s_byt,0,256000,100,0.76479067,PASSED
random-bsd,1.03e+08,2561567946,009,038,diehard_count_1s_byt,0,256000,100,0.66032723,PASSED
random-bsd,1.46e+08,2921970707,009,038,diehard_count_1s_byt,0,256000,100,0.36014569,PASSED
random-bsd,1.55e+08,292597864,009,038,diehard_count_1s_byt,0,256000,100,0.61392740,PASSED
random-bsd,1.53e+08,3391254932,009,038,diehard_count_1s_byt,0,256000,100,0.61657976,PASSED
random-bsd,1.00e+08,3451636542,009,038,diehard_count_1s_byt,0,256000,100,0.54687282,PASSED
random-bsd,9.68e+07,47068607,009,038,diehard_count_1s_byt,0,256000,100,0.11199285,PASSED
random-bsd,1.35e+08,507290757,009,038,diehard_count_1s_byt,0,256000,100,0.15619446,PASSED
random-bsd,1.05e+08,591841830,009,038,diehard_count_1s_byt,0,256000,100,0.39984445,PASSED
random-glibc2,1.38e+08,1378219232,009,039,diehard_count_1s_byt,0,256000,100,0.90891335,PASSED
random-glibc2,1.01e+08,1492195362,009,039,diehard_count_1s_byt,0,256000,100,0.14909442,PASSED
random-glibc2,1.05e+08,3240372154,009,039,diehard_count_1s_byt,0,256000,100,0.81621177,PASSED
random-glibc2,1.12e+08,3477962560,009,039,diehard_count_1s_byt,0,256000,100,0.52299644,PASSED
random-glibc2,1.50e+08,3881172367,009,039,diehard_count_1s_byt,0,256000,100,0.90715842,PASSED
random-glibc2,1.32e+08,3930528426,009,039,diehard_count_1s_byt,0,256000,100,0.80504474,PASSED
random-glibc2,1.03e+08,503490415,009,039,diehard_count_1s_byt,0,256000,100,0.25507028,PASSED
random-glibc2,1.00e+08,5742021,009,039,diehard_count_1s_byt,0,256000,100,0.42870693,PASSED
random-glibc2,1.22e+08,63044540,009,039,diehard_count_1s_byt,0,256000,100,0.23474273,PASSED
random-glibc2,9.86e+07,633498830,009,039,diehard_count_1s_byt,0,256000,100,0.13289055,PASSED
random-libc5,1.58e+08,1822277901,009,040,diehard_count_1s_byt,0,256000,100,0.41056661,PASSED
random-libc5,1.20e+08,1835906528,009,040,diehard_count_1s_byt,0,256000,100,0.33039961,PASSED
random-libc5,1.56e+08,1848782402,009,040,diehard_count_1s_byt,0,256000,100,0.36019610,PASSED
random-libc5,1.40e+08,1909271880,009,040,diehard_count_1s_byt,0,256000,100,0.50744783,PASSED
random-libc5,1.26e+08,2487494615,009,040,diehard_count_1s_byt,0,256000,100,0.22171227,PASSED
random-libc5,1.55e+08,2491355202,009,040,diehard_count_1s_byt,0,256000,100,0.48284258,PASSED
random-libc5,1.32e+08,4037684398,009,040,diehard_count_1s_byt,0,256000,100,0.00367992,WEAK
random-libc5,1.13e+08,515019039,009,040,diehard_count_1s_byt,0,256000,100,0.56192953,PASSED
random-libc5,1.58e+08,763944896,009,040,diehard_count_1s_byt,0,256000,100,0.91679128,PASSED
random-libc5,1.00e+08,917453575,009,040,diehard_count_1s_byt,0,256000,100,0.44368911,PASSED
randu,2.01e+08,1107204119,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.59e+08,120835863,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.27e+08,197301182,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.83e+08,2003597490,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.99e+08,2817843701,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.64e+08,323075103,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.42e+08,377093952,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.40e+08,3936756725,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.28e+08,43674407,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
randu,1.58e+08,661155337,009,041,diehard_count_1s_byt,0,256000,100,0.00000000,FAILED
ranf,1.12e+08,1142809144,009,042,diehard_count_1s_byt,0,256000,100,0.95056742,PASSED
